text,label
yaz kürdistan bir ülke olduk bun onaylayan yetkili ta anasını sikik el bir veri bir aq çocuk,1
i̇zmir böyle bir yağmur görmemiş uyku ağır olan birçok insan sabah kalktığında araba sokak birçok şey yerinde görmeyecek adım emin yağmur değil zelzele,0
ay bile oldu ant,0
hayat garip giden dün unutan bugün dair sana nasihat etme,0
ayrı atatürk siyaset üst hiçbir siyasi karşılaştırıl hiçbir siyasi parti tarafından sahiplenil hiçbir siyasi parti sembol değil milyon vatandaş değer atatürk,0
kemikli olan ben alabil,0
büyük goygoycu şua bir bir için dök ekip karşı gülüş güzel olan acı büyük olur laf doğru sayfa yazı dizi falan yaşat lan onlar bile bık,1
sen duy söz ne sen yahu sen altı ne tuzak korku sat acı kal acın hale,1
fark yuna kaça ulan yuna deri nüfuz et aklı var söyle ne nefret,1
oje lira verdi içim acı maliyet bun,0
artık köylü millet efendi ol dünden bugün değişen köylü reis artık biz köy temsilci olmak,0
temel başkan havlayan bütün trol çomar it çakal var hepsi cevap,1
bütçe bahane etmeden ata talep bir an ön gerçekleştir lütfen koyun dana düve var olan bütçe personel olmalı mevcut personel proje masa baş sahip çıkacak saha personel lazım,0
son güncel fotoğraf paylaşabil mis profil lütfen,0
yorum ek beyaz olmak puan ver,0
ayak hava göster pozisyon yer bizet pozisyon,0
sevgililik böyle mis güven problem uğraş var başka bir şey,0
hayırsız olup onlar sevmedik düşünmeme akraba aile foto altın ilk yorum at onlar sev can soydaş,0
seçim bir gelir asla git banka boşalt örtülü ödenek sorumsuzca harca heykel yaptır kutsal kitap yap anayasa mahkeme sayışta danışta istedik dizayn eder,1
iş yap sen eğitim bunlar yapmayarak karşı olarak hangi buluş imza at kaç tane bilimsel makale var robot otomobil uzay hakkında bile çıplak göz baktığında kuzey yıldız mesela anca slogan,1
amina kodugumun cinli yarasa yedi gün oldu,1
can yaprak sarma çek deli,0
kız odaklı olup erkek hedef alın,0
olum harbi transfer dönem yarın bit transfer yok,0
teşekkür eder on bun söyle gerek duy kadar kıskandır demek,0
hak et pas sonra,0
postmodernist şiir siz veda et felek felek et ben kelek,0
ben eylül yaş denizli yerim var den para yatır yok elden al tek seans seans bana denizli,1
foto yarışmacı,0
yol yakın çare samet korkak avcı belli değil çık hakem utan saniye dakika futbol saha sen,0
yıl olduk vekil ebe hemşire son kadro verilme yıl aşkın süre hizmet vere personel hak olan iş güvence hediye etme iste,0
otobüs ben aklımda sen boş yer yok ayakta gelecek istasyon bahçelievler bir gün biz al bahçeli ev,0
bazen anlamamak mutluluk hasta küfür et şiveli şiveli anla mükemmel,0
be amk kaşar konuşmak aciz cevap yazıp engelleme belli be amcuk götüne güven tartış ben amcık ezik aşağılık anana sor sen hangi kerhane peydahladık siktir git,1
illa yarım yarım sen kal,0
el yavşak suriyeli kendi toprak koruyamazken ahkam kesme büyük destekçi biz yöneten,1
herkes farklı farklı talep olur,0
can sık sık artık sıkacak can kal,0
genç izle git bugün aynı zaman muhtemel rakip,0
siz günaydın bana iyi gece,0
feriha aynı yaş olma ben fazlasıyla üz zavallı kız ne çek yaş,0
ermen ordu istifa çağır son kadar savaş diyecek azerbaycan yetersiz ordu olmayan askerı disiplin mi yersiz beyinsiz ermenistan,1
tam olarak zaman takipçi aldık beğeni çevre olan arkadaş hakkında söylenme bırak aq çokluk bokluk,1
galiba sev biz,0
pazar günü uyu şimdi siz kaldır ev,0
hay taraftar allah bela ver başakşehir dedik hafta adam puan kaybet zarar vermedik neresi kal biz,0
yer yer vur siz birbiri vurduk hala utan,1
sen bende gittik gün tarih gel birisi gidiş şahit oldu,0
tamamen değiş gerçekten öğretmen olan kişi yol devam edil,0
arda sevicilik hala dost san hoca başka maç dün yazık,0
hayat işte getirecek belli ol bugün ne planla ne yap,0
ağlamamak kendi zor tut ben küçük melek saçı bir şey takacak hayalı bile güzel,0
eski türk film seyretmen tat kibar insan ben mest cumartesi,0
suriyeli piç beyazıt meydan anırabil boğaziçili genç kadıköy bun deyince küfür et söylen,1
reis muhalif olan soysuz yıl tren dolaşan böcekler pislik yüzünden tren binemeyen köpek herif şimdi reis yaptırdık metro hızlı tren marmara binmek kıç dölü adi herif sen müslüman olmaz,1
yemek uydurmak önemli hangi durum tam olarak maksat ortada yemek görün değil on eskil yap,0
zaman söyle bugün iki canlı program var gündüz ant devam et ben duy,0
kardeş sen çıktı ol çikolata al,0
be eder,0
öyle bir yap,0
kova diğer mandal bağımsız boş bir çamaşır ip esen hafif hafif sallanan bir mandal,0
çocuk hayvan edil katledil ses konu çık intizar değil kadın cinsel tercih sen hayvan çocuk zihniyet masum bir durum intizar,1
kardeş göz var lütfen söyle onlar rahat ol,0
de yeni bir şarkı keşfetmek gibisi,0
evet bir açlık söz konu beyin açlık,0
sever sevil kral laf,1
büyük silah bülent yıldırım olma düşün,0
borsa değer kazan dolar yüksel,0
doldurulma halk arası ciddi rahatsızlık sebep olmuş biz siz olan güvenim tam lütfen konu dikkat al,0
diyarbakır olup içinde sohbet etmek reel görüşmek isteyen bayan tek erkek arayan çift bekli,0
erzurum soğuk baş et,0
yine korona ol hayat farklı bir yer olabilir farkındalık yaşa sinirli kısa zaman allah bela bul umar çinli kahpe,1
mevcut iktidar baş nara atıp arap sevici ittifak yapan yok davran olur hoca,1
sen hitap etmek bir kural değil tercih kılık kıyafet konu siz özgürlük anlayış toplum kural bağdaştırmak mümkün değil sırf atatürkçü düşün dernek şikayet et içinde atatürk var dine düşman göster çalıştık,0
ibaret kadar iyi iste,0
ersun yanal aldık psikolojik olarak bitik durum olan takım getir seneye şampiyon olacak,0
bir hafta sonra ışınlanabil mi,0
bir insan yavşak olduk anlayın azcık umut var ant içim öl yer tiksinme karışık nefret bırak,0
günaydın hayırlı sabah neşelen ramazan derken tatıl derken kal keyifli,0
neşeli olmak sağlık iyi destekçi,0
akhisar haziran eylül kadar yuna işgal zafer art teğmen selim örsel tarafından akhisar hükumet bina türk bayrak çekil eylül günü akhisar şehit rahmet an manisa akhisar,1
lanet ol böyle yobaz lanet ol şeytan yaratık,0
amını vermemek mi kardeş git kendi yeni yap iste bizimki göz dik,1
halife güzel oyuncak olur şükür mustafa kemal kaldır fırsat ver,0
burası müslüman bir ülke siz değil biz ayak uydur ermen kırma yahudi tohum biraz üz siz baş yık şüphesiz tuzak iyi,1
tamam kanka saat bak bile,0
sırf vali kadro almak rica minnet yapıl vali kendi,1
başkası kalbı kır insan ters çıkıp hayat dar et kendi aptallık siz ilgilendir,0
güleç yüzlü kimse dert yok san,0
bak bak ön git al,0
süleyman soylu görev iyi şekil yaptık,1
hayır bay dümdüz geniş oturan insan güven ver de düzelt gerek düzelt zaten hah,0
kafa yastık koy aklı gelen iğrenç cevap belirsiz soru geçmiş mi gelecek kaygı düşün düşün iş içinde çıkmak imkansız sonra cam kenar geçip sigara yak tekrar düşün adalet dünya,0
ben sen söyledik söyle tip tepki alacak belli değil katılı sana kardeş sevgi,0
gökyüzü değil yağmur göz,0
halk kitle yad yahudi yalan işledik doğru yanlış siz fark et izleyin git onlar izledikçe devam edecek,1
hani kadro veril bun kadro olmadık iç boş olduk itiraf et iz,0
hesap aç eh i̇slam zaten bin takip takipçil bir sayfa yarı fazla ölü olacak iş değil bin bizzat cep para çıkarıp sayfa yayılma adına diğer büyük sayfa reklam yaptır şahit iftiracı ahlaksız,1
aynı gel aklı aynı ölü gel kız,0
mesaj türkiye de sen uzlaşma kıyamet kadar san biz tez uygula başla yoksa yalnız kalacak açıkla bende şaşırt,0
gün bunlar düşünmek migren art cuma günü doktora git yine devlet kazan ben,0
bir gün söz başlat söz,0
mimari bek kanaat yayan tip bunlar,1
merhem insan yara uzak duru,0
üstüne gerçekten biz romantik mezar,0
sayın aynı i̇nönü ye benze bir ingil piyon idi piyon,1
zaten türkiye sürekli olay çık sokak karış insan birbiri ye birileri para güç kat bun bekleyen bir sürü orospuçocuğu var,1
iki sevgili yan yan işe bak,0
lan ben beşiktaşlı mal san sonra taraftar gör gelen giden arat son kararım asıl beyinsiz bunlar amk,1
arkadaş misafir öğrenci değiş program mevlana ülke dönemlik gelen misafir öğrenci yorum bak türk öğrenci iş bulamazken nefret algı ön geç komik dur,1
kötü aptal cahil olan bir insan el güç vermek,0
senaryo böyle bir replik olma siz bun normal karşıladık göstermezsiz olan yansıt diyeli on siz bir kadın kendi artık olarak tanımlama evlen layık görmeme rekor kıran bir dizi buna şahit olma şart,0
müslüman bunlar tek bildik para güç iktidar tip güçlü para hemen ona hizmet eder,1
batı aşık bilim bilim köpekleşen faydasız mahluk öyle alçak insan özgürlük ad altın ibneleri savun görecek sonra pedofili özgürlük diyecek kadar kansız şerefsiz arsız namussuz sapık olacak izin,1
de bayram uğra aile üzgün biz üzgün son günde silin hayal yıkıl lütfen silin,0
olmayan var gerçek öyle de öyle ben pay düşen kadar içten kendi kusan bir adam görmek oldu oldu,0
ulan allah konyalı sen hayat görmüşlük var utanmadan dalga geç,1
sıfır sonsuz problem kitap alıp çözen var,0
allah kuvvet ver sayın vekil,0
bunlar olmaz ol yıl olur zaten oyun bitir,0
hakem var yap spiker su mi bak de dikkat et,0
aymazlık cumhurbaşkanı çık yanında diyanet iş başkan var mübarek ramazan ayın yalan söyle sayın diyanet başkan yalan söylemek mübarek ramazan ayın sevap,0
kürt millet değil türk millet amcık,1
genelle yap ben sana öl denk gel,0
arası futbol topu yap ülke al rusya al amerika izahat koş,0
açığ vurduk duygu sade yalandan ibaret asıl gerçek kalbı saklı,0
demek takip sen bana haber ver,0
yıl gol kral burak,0
gece uzun bir çıkmaz dipsiz duru bir gök açılı gece azaldık bile yenilmek de büyüdükçe yenilmek şey,0
bana de of yine hikaye paylaş,0
siz gavur yap be,1
denen ödül tören katıl ben eray çöp bir şekil bırakmak kararlı,0
maç rahat geç sap gol var,1
arkadaş tarafından kullanıldık hisset tepkin olur anket,0
kan böyle böyle desen alıp at kadın ben abaza tanı başla aq,1
bak arkadaş elli kere aynı şey söylemek sıkıl amk bir beğen bir özellik var paylaşman bir yap kullan amına koduğumun özellik amk,1
zaman biz rica et teknik donanım alakalı bilgi veri lütfen mutlu oluru yerli yazılımlar bir teknoloji üret mutlu biz,0
beyan beyan kadı dur ol sil bun sil,0
silah bula tava oyna,0
tabi mabet gidi günaydın demek bile değiş günaydın,0
iç fesat tespih böcekler köken bilim köpüksüz,0
fark olmak epey yorucu,0
abi bir kişi ver veremedim teknik olarak mümkün değil,0
sırf sen pencere ön saat boyun davul çal davulcu gönder adres ver mis,0
abi bölge mahalle genç bar sokak dedik yer yak,0
bastırmadık şükret,0
sen öyle de öyle ta öyle gelir madem,0
biri ilk tanıştık anı düşünmek garip sen yara açacak hayat anlam gelecek bilmeden merhaba de,0
kıvam sokup edemeyince insan gıcık ol,1
çektik tek kıskanç ol,0
divan kurul meyve vere ağaç taşla yapmayan boka yaramayan hayat balta sap ol arkadaş eleştiri yap yüzde siz niyet düzgün ol geri problem yok mali sportif başarı iste,0
kura bir sure yüzde dil uzatıl,1
sevdik aktivite birisi ben erken kalktık sevgili darlayarak uyandırmak,0
arkadaş siz değer verdik insan siz karşı davranış tutum değiş yoksa sorun bende,0
delirmek sanat iş ol gerek,0
hoca taşşak geç yine orospu çocuk,1
sade savcı sayı arttırılma yet soruşturma hızlı biçim yap uzman kolluk olma gerekli bakanlık emniyet genel müdürlük jandarma diğer il takviye yapma elzem hale gel,0
ablacı siz üzül lütfen artık kendi harap et demek değil mücadele vazgeçil sorumlu ceza alınca dek kaza unutturul görev güvendik başka üstlen acı tazele,0
bende bak bula sen ekran görüntü al takip et hain hemen siktir et,1
süper yanında olmak iste güzel kal uzun damarlı sikimi sokup sokup çıkar zevk dört köşe eder gülüm,1
bir karar alın yurdu bütün yabancı dil tabela indiril ha bir arap sevici inat arap tabela kurtul,1
tava tava kara göt bağır tek hedef türkiye şampiyonluk olan iki basit takım yıl kaymak yiyen basket takım kullanan köklü büyük ol sene ulusal turnuva çeyrek final yad grup çık,1
he ben de sonunda kardeş yap böyle de ben,0
bir insan var işte zaman kalkıp yol devam et tekrar düş,0
yerine yazma iğrençlik ayrı ekim vay be,0
şimdi gir dur soluklan,0
kadar bencil bir topluluk gör hareket cinsiyetçi algılı,1
mesut namus tıraş eder,1
kahvaltı masa topla hayat olan biten sorgu on konum ilgi yok,0
günü gelince insan kabul olmayan dua bile allah şükür ol allah,0
suriyeli iste,1
bun anıl,0
güzel sayı hesap sev sen aktiflik güzel güzel atamayacak,0
kural sayesinde roma gencecik evlat sat hala yabancı sınır getir çalışan bir zihniyet şanlı bayrak bırak avrupa sallan burada tribün istiklal marş okur merak et,0
görev orada arası fark isteyerek bilerek rejim adam göre masum,0
büyük lokma geç buna büyük bok ye büyük laf et den geçmek kal tetikçi,1
yine ben değer,0
yanlışlık resim ata sonra sil sen silen kadar sürü yer ulaştır zaten resmı,0
dalga geç san ayak kay bir şey takılıp dur,0
gavur sen hani kadar öğrenci günah al mi acı be,1
evet melih denen eski başkan yap salak yeni başkan geleli kaç gün oldu mevlit hesap ada tahsisli var millet para soyup çevir saat dikerek mil para çarçur et mafyacı siz,1
hata bakire tekrar zevk gir,0
bir flört reis hitap eder ev kal,0
gör trabzon gelecek amına koduğumun istavrit suratlı,1
reklam değil mi şarkı söyle on bile,0
terbiyesiz pislik küfür sana aynısı iade et üzeri alın muhatap değil alındık göre belli kendi kendi kaşın diktatör karşı isen darbeci alçak kuyrukçuluk yap,1
lan zaman boş yer bela oku,0
yarım kalan iş sefer tank ateş et komple sok siz,1
hayat işte insan dedik yuttur,0
istedik böyle söyleyip geçebil hak ver,0
herkes ilk gel sen son gel işte on aş,0
don lastik bugün kadar kibar olmuş öyle,1
fatmagül suç devre dış bırak kaliteli dizi,0
ben sensiz yaşarım sen bir başka yaşarım diye nazım hikmet laf ekmek iyi yemiş,0
kız güvenil yan yok,1
aq enayi boz sinir içim karart aq empati şeysi incele şiş amk sen aklı sikeyim yıl beyinsiz mal aşık olun aq,1
bun de mi kadar sıcak vallaha tövbe et allah,0
amerikan köpek hükumet mi bahset cevap al san,1
akp bit türkiye bit erdoğan git rum yahudi köpek sızı beyinsiz anla,1
aşk oğul bir hoş sağım solum sev malum güzel huy dünyada bir aşık geç de ben oyum,0
cumhurbaşkanı adalet üzerine yaptık bir hitap bir ülke halk bunal el sema açarak adalet çığlık ata hale gel orada yargı sistem bir sorun var demek hukuk üstünlük büyük önem ver mesaj ver,0
haber günah keçi oldu,1
veri mehter borsa yansı piyasa büyük çöküş durdur inandır hele kamu öncü çöküş borsa piyasa çökert hala çıkardık aynı şey söyleyen hiçbir anlatmayan uzman ekran davet edin,0
haber almanya alkol ucuz satıp halk uyuştur,0
tıkla açtık zaman fotoğraf görünce sonra gül ulan korkma telefon düş,0
baş ağrı,0
yalan kazanan yuna ekrem yalan çamur atma devam makam kork yad sade duyacak kadar zaman başla,1
